Kurdwanów,50.0135508,19.9505101,2424655421,175221
Witosa,50.0124344,19.9557877,2424655425,175221
Nowosądecka,50.0134611,19.9647632,2424534762,175221
Piaski Nowe,50.0154486,19.9715955,2134334914,175221
Dauna,50.0184095,19.9775790,2134334913,175221
Bieżanowska,50.0236224,19.9794443,2421888488,175221
Kabel,50.0266706,19.9771807,622594619,175221
Dworcowa,50.0326846,19.9710558,3204607912,175221
Cmentarz Podgórski,50.0386872,19.9649053,622594630,175221
Powstańców Wielkopolskich,50.0418356,19.9614158,288916414,175221
Plac Bohaterów Getta,50.0466922,19.9550582,2419064241,175221
Św. Wawrzyńca,50.0511125,19.9511319,2423056677,175221
Miodowa,50.0532057,19.9488976,2419106061,175221
Starowiślna,50.0573091,19.9445456,2423003235,175221
Poczta Główna,50.0592284,19.9425326,2424015724,175221
Dworzec Główny,50.0641923,19.9449845,2420216111,175221
Stary Kleparz,50.0662984,19.9396881,2420153432,175221
Teatr Bagatela,50.0638069,19.9333775,470643346,175221
Batorego,50.0666264,19.9293711,2419959763,175221
Plac Inwalidów,50.0688451,19.9268115,2419959766,175221
Urzędnicza,50.0717719,19.9200252,2419986545,175221
Biprostal,50.0728622,19.9160555,2419986538,175221
Uniwersytet Pedagogiczny,50.0741270,19.9107700,2419986543,175221
Głowackiego,50.0762075,19.9050654,2427938063,175221
Bronowice,50.0777847,19.9007259,2419959765,175221
Wesele,50.0788496,19.8978548,2419959774,175221
Balicka Wiadukt,50.0813371,19.8896830,2419986537,175221
Bronowice Małe,50.0820435,19.8830987,2419986541,175221
