Wzgórza Krzesławickie,50.0949232,20.0652148,213578451,223307
Jarzębiny,50.0916212,20.0602506,1770978369,223307
Darwina,50.0908137,20.0590919,1770978366,223307
Wiadukty,50.0883571,20.0567365,2387955394,223307
Elektromontaż NŻ,50.0876885,20.0642212,1770194211,223307
Zajezdnia Nowa Huta,50.0834582,20.0655446,2163355813,223307
Kombinat,50.0798254,20.0658531,1770194212,223307
Struga,50.0748997,20.0474943,2163355810,223307
Plac Centralny im. R. Reagana,50.0717103,20.0354966,321437391,223307
Os. Kolorowe,50.0723553,20.0285576,213602155,223307
Czyżyny,50.0740361,20.0112874,2163355803,223307
Stella-Sawickiego,50.0743017,20.0046383,213585922,223307
AWF,50.0740353,19.9994566,213585931,223307
TAURON Arena Kraków Wieczysta,50.0710634,19.9828213,639603980,223307
Rondo Mogilskie,50.0657692,19.9596415,1995730500,223307
Lubicz,50.0651820,19.9522470,2420200262,223307
Dworzec Główny,50.0646175,19.9456263,2420200260,223307
Stary Kleparz,50.0662984,19.9396881,2420153432,223307
Teatr Bagatela,50.0638069,19.9333775,470643346,223307
Batorego,50.0666264,19.9293711,2419959763,223307
Plac Inwalidów,50.0688451,19.9268115,2419959766,223307
Urzędnicza,50.0717719,19.9200252,2419986545,223307
Biprostal,50.0728622,19.9160555,2419986538,223307
Uniwersytet Pedagogiczny,50.0741270,19.9107700,2419986543,223307
Głowackiego,50.0762075,19.9050654,2427938063,223307
Bronowice,50.0777847,19.9007259,2419959765,223307
Wesele,50.0788496,19.8978548,2419959774,223307
Balicka Wiadukt,50.0813371,19.8896830,2419986537,223307
Bronowice Małe,50.0820435,19.8830987,2419986541,223307
Cystersów,50.0665330,19.9690368,1768224656,223307
Muzeum Lotnictwa,50.0735458,19.9904348,4068126775,223307
Rondo Czyżyńskie,50.0735726,20.0160868,3629965035,223307
Białucha,50.0676305,19.9772962,1768224703,223307
