Nowy Bieżanów,50.0157031,20.0232538,287586332,172969
Ćwiklińskiej,50.0159514,20.0200192,1951264400,172969
Nowy Prokocim,50.0163114,20.0132092,1310458610,172969
Teligi,50.0165006,20.0079316,1310458642,172969
Prokocim Szpital,50.0145666,20.0001625,1310458632,172969
Wlotowa,50.0194846,19.9879318,622594608,172969
Bieżanowska,50.0230990,19.9817019,622594618,172969
Kabel,50.0266706,19.9771807,622594619,172969
Dworcowa,50.0326846,19.9710558,3204607912,172969
Cmentarz Podgórski,50.0386872,19.9649053,622594630,172969
Powstańców Wielkopolskich,50.0418356,19.9614158,288916414,172969
Plac Bohaterów Getta,50.0466922,19.9550582,2419064241,172969
Św. Wawrzyńca,50.0511125,19.9511319,2423056677,172969
Miodowa,50.0532057,19.9488976,2419106061,172969
Starowiślna,50.0573091,19.9445456,2423003235,172969
Poczta Główna,50.0592284,19.9425326,2424015724,172969
Dworzec Główny Zachód,50.0678045,19.9453912,2424803961,172969
Dworzec Towarowy,50.0759848,19.9402961,2420286330,172969
Szpital Narutowicza,50.0806887,19.9379098,1951264398,172969
Bratysławska,50.0837251,19.9341620,257656078,172969
Krowodrza Górka,50.0885411,19.9320246,2423851561,172969
Prokocim,50.0176811,19.9909193,1310458614,172969
Dworzec Główny,50.0641923,19.9449845,2420216111,172969
Politechnika,50.0712261,19.9450640,2420519048,172969
