Dworcowa,50.0326846,19.9710558,3204607912,5700379
Cmentarz Podgórski,50.0386872,19.9649053,622594630,5700379
Powstańców Wielkopolskich,50.0418356,19.9614158,288916414,5700379
Limanowskiego,50.0449752,19.9559492,602156574,5700379
Korona,50.0440512,19.9475031,2067123479,5700379
Smolki,50.0414281,19.9430846,2419790521,5700379
Rondo Matecznego,50.0369442,19.9407839,2419790520,5700379
Rzemieślnicza,50.0336366,19.9386995,629106157,5700379
Łagiewniki,50.0304829,19.9369696,2419790544,5700379
Łagiewniki,50.0296814,19.9354419,629106151,5700379
Brożka NŻ,50.0305226,19.9317160,1882247981,5700379
Borsucza,50.0305452,19.9290919,2421481611,5700379
Lipińskiego,50.0307649,19.9249792,2421317351,5700379
Norymberska,50.0298144,19.9122283,2421261471,5700379
Ruczaj,50.0269345,19.9051892,2421242332,5700379
Kampus UJ,50.0240483,19.9014789,2420979790,5700379
Czerwone Maki P+R,50.0183937,19.8894451,2017955948,5700379
Grota-Roweckiego,50.0318644,19.9202142,2846212108,5700379
Chmieleniec,50.0203808,19.8975129,2017952992,5700379
Dworzec Płaszów Estakada,50.0335001,19.9770279,3723474950,5700379
Lipska,50.0398131,19.9829640,3723474951,5700379
Rzebika,50.0405530,19.9909354,1611745646,5700379
Mały Płaszów,50.0400638,20.0014978,1889519517,5700379
