Czerwone Maki P+R,50.0179916,19.8890939,2017955951,5700378
Chmieleniec,50.0207618,19.8980390,2017952988,5700378
Kampus UJ,50.0247654,19.9020484,2420979795,5700378
Ruczaj,50.0272566,19.9060382,2421242341,5700378
Lipińskiego,50.0307287,19.9249910,2421317346,5700378
Borsucza,50.0305096,19.9285009,2421481610,5700378
Brożka NŻ,50.0304972,19.9318972,2421485635,5700378
Łagiewniki,50.0294996,19.9359338,2421493335,5700378
Łagiewniki,50.0304747,19.9370237,2421489794,5700378
Rzemieślnicza,50.0328992,19.9383603,2421547630,5700378
Rondo Matecznego,50.0358614,19.9402834,2419790519,5700378
Smolki,50.0416410,19.9432459,2419790522,5700378
Korona,50.0435158,19.9465449,2065560164,5700378
Limanowskiego,50.0451313,19.9548544,602156572,5700378
Powstańców Wielkopolskich,50.0424354,19.9607129,2419775591,5700378
Cmentarz Podgórski,50.0390832,19.9644381,1890503349,5700378
Dworcowa,50.0334709,19.9702393,1890503312,5700378
Grota-Roweckiego,50.0316083,19.9211317,2846212107,5700378
Norymberska,50.0301448,19.9131498,2418723932,5700378
Dworzec Płaszów Estakada,50.0334663,19.9770683,3723474949,5700378
Lipska,50.0406485,19.9843731,1611745640,5700378
Rzebika,50.0404471,19.9925008,1611745699,5700378
Mały Płaszów,50.0401884,20.0006204,2431520659,5700378
