Borek Fałęcki,50.0130891,19.9270187,321429867,2375052
Borek Fałęcki I,50.0145601,19.9278252,2422538507,2375052
Solvay,50.0157663,19.9293893,2422550518,2375052
Sanktuarium Bożego Miłosierdzia,50.0223105,19.9327469,2422563492,2375052
Łagiewniki,50.0304747,19.9370237,2421489794,2375052
Rzemieślnicza,50.0328992,19.9383603,2421547630,2375052
Rondo Matecznego,50.0358614,19.9402834,2419790519,2375052
Smolki,50.0416410,19.9432459,2419790522,2375052
Korona,50.0435158,19.9465449,2065560164,2375052
Plac Wolnica,50.0480521,19.9434635,2419768563,2375052
Stradom,50.0508567,19.9424031,2419768567,2375052
Wawel,50.0544532,19.9396227,2992273250,2375052
Św. Gertrudy,50.0584541,19.9408874,2419768586,2375052
Plac Wszystkich Świętych,50.0591291,19.9382410,2419768565,2375052
Filharmonia,50.0590323,19.9338703,2419768561,2375052
Teatr Bagatela,50.0630580,19.9325961,2419894822,2375052
Batorego,50.0666264,19.9293711,2419959763,2375052
Plac Inwalidów,50.0688451,19.9268115,2419959766,2375052
Urzędnicza,50.0717719,19.9200252,2419986545,2375052
Biprostal,50.0728622,19.9160555,2419986538,2375052
Uniwersytet Pedagogiczny,50.0741270,19.9107700,2419986543,2375052
Głowackiego,50.0762075,19.9050654,2427938063,2375052
Bronowice,50.0777847,19.9007259,2419959765,2375052
Wesele,50.0788496,19.8978548,2419959774,2375052
Balicka Wiadukt,50.0813371,19.8896830,2419986537,2375052
Bronowice Małe,50.0820435,19.8830987,2419986541,2375052
