Nowy Bieżanów,50.0157031,20.0232538,287586332,172973
Ćwiklińskiej,50.0159514,20.0200192,1951264400,172973
Nowy Prokocim,50.0163114,20.0132092,1310458610,172973
Teligi,50.0165006,20.0079316,1310458642,172973
Prokocim Szpital,50.0145666,20.0001625,1310458632,172973
Prokocim,50.0176811,19.9909193,1310458614,172973
Wlotowa,50.0194846,19.9879318,622594608,172973
Bieżanowska,50.0230990,19.9817019,622594618,172973
Kabel,50.0266706,19.9771807,622594619,172973
Dworcowa,50.0326846,19.9710558,3204607912,172973
Cmentarz Podgórski,50.0386872,19.9649053,622594630,172973
Powstańców Wielkopolskich,50.0418356,19.9614158,288916414,172973
Limanowskiego,50.0449752,19.9559492,602156574,172973
Korona,50.0440512,19.9475031,2067123479,172973
Smolki,50.0414281,19.9430846,2419790521,172973
Rondo Matecznego,50.0369442,19.9407839,2419790520,172973
Rzemieślnicza,50.0336366,19.9386995,629106157,172973
Łagiewniki,50.0304829,19.9369696,2419790544,172973
Łagiewniki,50.0296814,19.9354419,629106151,172973
Brożka NŻ,50.0305226,19.9317160,1882247981,172973
Borsucza,50.0305452,19.9290919,2421481611,172973
Lipińskiego,50.0307649,19.9249792,2421317351,172973
Norymberska,50.0298144,19.9122283,2421261471,172973
Ruczaj,50.0269345,19.9051892,2421242332,172973
Kampus UJ,50.0240483,19.9014789,2420979790,172973
Czerwone Maki P+R,50.0183937,19.8894451,2017955948,172973
Grota-Roweckiego,50.0318644,19.9202142,2846212108,172973
Chmieleniec,50.0203808,19.8975129,2017952992,172973
