Bronowice Małe,50.0818084,19.8819253,2419986540,943055
Balicka Wiadukt,50.0815243,19.8885959,2427984132,943055
Wesele,50.0792305,19.8967624,2419959776,943055
Bronowice,50.0777617,19.9006875,2428077846,943055
Filharmonia,50.0591774,19.9330989,2419367401,943055
Plac Wszystkich Świętych,50.0591156,19.9376313,2419768564,943055
Św. Gertrudy,50.0584617,19.9408506,2422880689,943055
Wawel,50.0543131,19.9393810,2418766215,943055
Stradom,50.0520683,19.9412017,2418596862,943055
Plac Wolnica,50.0480432,19.9434277,2419768562,943055
Korona,50.0441200,19.9466528,1345322499,943055
Smolki,50.0414281,19.9430846,2419790521,943055
Rondo Matecznego,50.0369442,19.9407839,2419790520,943055
Rzemieślnicza,50.0336366,19.9386995,629106157,943055
Łagiewniki,50.0304829,19.9369696,2419790544,943055
Sanktuarium Bożego Miłosierdzia,50.0222871,19.9326845,629106148,943055
Solvay,50.0168118,19.9298976,629106146,943055
Borek Fałęcki I,50.0146050,19.9277901,629106144,943055
Teatr Bagatela,50.0637373,19.9326155,2419959769,943055
Batorego,50.0670281,19.9288508,2427903882,943055
Plac Inwalidów,50.0695929,19.9258957,2419959767,943055
Urzędnicza,50.0719637,19.9192502,2419986546,943055
Biprostal,50.0730964,19.9150451,2419986539,943055
Uniwersytet Pedagogiczny,50.0742583,19.9099941,2419986544,943055
Głowackiego,50.0758889,19.9058459,2419986542,943055
Borek Fałęcki,50.0131702,19.9265527,2431859270,943055
Łagiewniki ZUS,50.0245772,19.9339225,3661984748,943055
