Salwator,50.0527367,19.9149942,2419732954,3154332
Komorowskiego,50.0533906,19.9218498,2425631194,3154332
Jubilat,50.0550028,19.9270698,2419720285,3154332
Filharmonia,50.0586597,19.9329612,2419768560,3154332
Stary Kleparz,50.0662339,19.9386241,2420069703,3154332
Dworzec Główny,50.0647915,19.9444219,1027047776,3154332
Lubicz,50.0650488,19.9511035,2420200261,3154332
Uniwersytet Ekonomiczny,50.0675365,19.9522103,2420233975,3154332
Rakowicka NŻ,50.0704770,19.9542738,2425780276,3154332
Cmentarz Rakowicki,50.0739437,19.9573312,2425718627,3154332
Salwator,50.0528046,19.9136821,2419732952,3154332
Teatr Bagatela,50.0630580,19.9325961,2419894822,3154332
