Kurdwanów,50.0136054,19.9504081,289685340,3154985
Witosa,50.0123437,19.9568375,289685344,3154985
Nowosądecka,50.0134761,19.9646822,624406882,3154985
Piaski Nowe,50.0154830,19.9715857,2134334915,3154985
Dauna,50.0184067,19.9775190,2134334912,3154985
Bieżanowska,50.0236404,19.9793901,2134334911,3154985
Kabel,50.0272989,19.9764746,1890503305,3154985
Dworcowa,50.0334709,19.9702393,1890503312,3154985
Cmentarz Podgórski,50.0390832,19.9644381,1890503349,3154985
Powstańców Wielkopolskich,50.0424354,19.9607129,2419775591,3154985
Limanowskiego,50.0451313,19.9548544,602156572,3154985
Korona,50.0441200,19.9466528,1345322499,3154985
Plac Wolnica,50.0480432,19.9434277,2419768562,3154985
Stradom,50.0520683,19.9412017,2418596862,3154985
Wawel,50.0543131,19.9393810,2418766215,3154985
Św. Gertrudy,50.0584617,19.9408506,2422880689,3154985
Plac Wszystkich Świętych,50.0591156,19.9376313,2419768564,3154985
Filharmonia,50.0586597,19.9329612,2419768560,3154985
Jubilat,50.0550028,19.9270698,2419720285,3154985
Komorowskiego,50.0533906,19.9218498,2425631194,3154985
Salwator,50.0527367,19.9149942,2419732954,3154985
Salwator,50.0528046,19.9136821,2419732952,3154985
