Salwator,50.0527367,19.9149942,2419732954,3154308
Komorowskiego,50.0533906,19.9218498,2425631194,3154308
Jubilat,50.0550028,19.9270698,2419720285,3154308
Filharmonia,50.0586597,19.9329612,2419768560,3154308
Plac Wszystkich Świętych,50.0591156,19.9376313,2419768564,3154308
Poczta Główna,50.0593419,19.9418181,2419768566,3154308
Starowiślna,50.0573087,19.9461290,2420263459,3154308
Hala Targowa,50.0586520,19.9488829,2424088455,3154308
Rondo Grzegórzeckie,50.0578951,19.9602845,2424076384,3154308
Teatr Variété,50.0588582,19.9625285,2426058893,3154308
Francesco Nullo,50.0600009,19.9667934,2426058892,3154308
Ofiar Dąbia,50.0595975,19.9762903,2426058898,3154308
Dąbie,50.0607241,19.9791852,2426058890,3154308
Plaza,50.0630267,19.9839955,2426058894,3154308
M1 Al. Pokoju,50.0656706,19.9974971,2426058897,3154308
Rondo 308. Dywizjonu,50.0673624,20.0053794,1811875207,3154308
Centralna,50.0692000,20.0121912,2426068337,3154308
Bieńczycka,50.0756920,20.0205717,2426068335,3154308
Rondo Kocmyrzowskie im. Ks. Gorzelanego,50.0800713,20.0284129,2386355261,3154308
Teatr Ludowy,50.0818674,20.0320304,1769087965,3154308
Cienista,50.0849331,20.0377023,1769087786,3154308
Wańkowicza,50.0869378,20.0474920,1769088034,3154308
Wiadukty,50.0883471,20.0567935,604059116,3154308
Darwina,50.0907938,20.0591386,213578413,3154308
Jarzębiny,50.0919015,20.0607844,213578422,3154308
Wzgórza Krzesławickie,50.0945227,20.0650224,2426087293,3154308
TAURON Arena Kraków Al. Pokoju n/ż,50.0641881,19.9889774,3623688656,3154308
Rondo Czyżyńskie,50.0741876,20.0180287,3629965034,3154308
Salwator,50.0528046,19.9136821,2419732952,3154308
Fabryczna,50.0604439,19.9701588,1764579350,3154308
