Pleszów,50.0731081,20.1177390,1764757832,175322
Koksochemia NŻ,50.0718545,20.1043497,2194801621,175322
Meksyk NŻ,50.0698848,20.0952832,1764757754,175322
Brama nr 5 NŻ,50.0697585,20.0929936,1764757750,175322
Jeżynowa NŻ,50.0647100,20.0847738,1764757660,175322
Brama nr 4 NŻ,50.0649140,20.0750877,2194801612,175322
Bardosa NŻ,50.0678589,20.0657871,773635753,175322
Suche Stawy,50.0675023,20.0590006,321437076,175322
Klasztorna,50.0684904,20.0529645,773635866,175322
Os. Na Skarpie,50.0696984,20.0462360,773635778,175322
Plac Centralny im. R. Reagana,50.0717103,20.0354966,321437391,175322
Os. Kolorowe,50.0723553,20.0285576,213602155,175322
Czyżyny,50.0740361,20.0112874,2163355803,175322
Stella-Sawickiego,50.0743017,20.0046383,213585922,175322
AWF,50.0740353,19.9994566,213585931,175322
TAURON Arena Kraków Wieczysta,50.0710634,19.9828213,639603980,175322
Rondo Mogilskie,50.0657692,19.9596415,1995730500,175322
Lubicz,50.0651820,19.9522470,2420200262,175322
Dworzec Główny,50.0646175,19.9456263,2420200260,175322
Poczta Główna,50.0598135,19.9424230,2420216112,175322
Św. Gertrudy,50.0584617,19.9408506,2422880689,175322
Wawel,50.0543131,19.9393810,2418766215,175322
Stradom,50.0520683,19.9412017,2418596862,175322
Plac Wolnica,50.0480432,19.9434277,2419768562,175322
Korona,50.0441200,19.9466528,1345322499,175322
Smolki,50.0414281,19.9430846,2419790521,175322
Rondo Matecznego,50.0369442,19.9407839,2419790520,175322
Rzemieślnicza,50.0336366,19.9386995,629106157,175322
Łagiewniki,50.0304829,19.9369696,2419790544,175322
Cystersów,50.0665330,19.9690368,1768224656,175322
Muzeum Lotnictwa,50.0735458,19.9904348,4068126775,175322
Rondo Czyżyńskie,50.0735726,20.0160868,3629965035,175322
Białucha,50.0676305,19.9772962,1768224703,175322
