Dąbie,50.0616291,19.9797189,638606074,3197409
Dąbie,50.0607308,19.9791276,638606061,3197409
Ofiar Dąbia,50.0596288,19.9762713,213593804,3197409
Fabryczna,50.0602495,19.9712619,638606056,3197409
Francesco Nullo,50.0601765,19.9673814,213593828,3197409
Teatr Variété,50.0588268,19.9623745,213592007,3197409
Rondo Grzegórzeckie,50.0584493,19.9592292,2431530708,3197409
Rondo Mogilskie,50.0649719,19.9593504,1887802514,3197409
Lubicz,50.0651820,19.9522470,2420200262,3197409
Dworzec Główny,50.0646175,19.9456263,2420200260,3197409
Stary Kleparz,50.0662984,19.9396881,2420153432,3197409
Pędzichów,50.0696427,19.9375456,2423789754,3197409
Nowy Kleparz,50.0734866,19.9365818,2423804379,3197409
Dworzec Towarowy,50.0759848,19.9402961,2420286330,3197409
