Borek Fałęcki,50.0130891,19.9270187,321429867,956738
Borek Fałęcki I,50.0145601,19.9278252,2422538507,956738
Solvay,50.0157663,19.9293893,2422550518,956738
Sanktuarium Bożego Miłosierdzia,50.0223105,19.9327469,2422563492,956738
Łagiewniki,50.0296814,19.9354419,629106151,956738
Brożka NŻ,50.0305226,19.9317160,1882247981,956738
Borsucza,50.0305452,19.9290919,2421481611,956738
Kobierzyńska,50.0346305,19.9259736,2052183690,956738
Słomiana,50.0408242,19.9245391,2052183691,956738
Kapelanka,50.0450740,19.9220191,2052183688,956738
Szwedzka,50.0467789,19.9255938,2418596863,956738
Centrum Kongresowe ICE,50.0485659,19.9310383,630945148,956738
Orzeszkowej,50.0505021,19.9379944,630945156,956738
Stradom,50.0514795,19.9413350,2419768568,956738
Starowiślna,50.0573087,19.9461290,2420263459,956738
Hala Targowa,50.0586520,19.9488829,2424088455,956738
Rondo Grzegórzeckie,50.0578951,19.9602845,2424076384,956738
Teatr Variété,50.0588582,19.9625285,2426058893,956738
Francesco Nullo,50.0600009,19.9667934,2426058892,956738
Ofiar Dąbia,50.0595975,19.9762903,2426058898,956738
Dąbie,50.0607241,19.9791852,2426058890,956738
Plaza,50.0630267,19.9839955,2426058894,956738
M1 Al. Pokoju,50.0656706,19.9974971,2426058897,956738
Rondo 308. Dywizjonu,50.0673624,20.0053794,1811875207,956738
Centralna,50.0692000,20.0121912,2426068337,956738
Os. Kolorowe,50.0721988,20.0298155,2163355807,956738
Plac Centralny im. R. Reagana,50.0725583,20.0388346,321437262,956738
Struga,50.0745314,20.0462415,213605085,956738
Kombinat,50.0791355,20.0650412,213578731,956738
Mrozowa NŻ,50.0840780,20.0717447,1368799461,956738
Blokowa,50.0851960,20.0741405,1368799462,956738
Agencja Kraków Wschód NŻ,50.0876932,20.0794901,2431634765,956738
Walcownia,50.0898366,20.0838205,2431634767,956738
TAURON Arena Kraków Al. Pokoju n/ż,50.0641881,19.9889774,3623688656,956738
Rondo Czyżyńskie,50.0732981,20.0188579,3629965036,956738
Fabryczna,50.0604439,19.9701588,1764579350,956738
