Krowodrza Górka,50.0886756,19.9312467,257655889,175329
Bratysławska,50.0846959,19.9335828,652730396,175329
Szpital Narutowicza,50.0806532,19.9378802,652730395,175329
Dworzec Towarowy,50.0749620,19.9396753,2423804378,175329
Nowy Kleparz,50.0735113,19.9365297,2420286331,175329
Pędzichów,50.0696301,19.9375141,2423789750,175329
Stary Kleparz,50.0666541,19.9389538,2420153433,175329
Teatr Bagatela,50.0638069,19.9333775,470643346,175329
Filharmonia,50.0591774,19.9330989,2419367401,175329
Plac Wszystkich Świętych,50.0591156,19.9376313,2419768564,175329
Św. Gertrudy,50.0584617,19.9408506,2422880689,175329
Wawel,50.0543131,19.9393810,2418766215,175329
Stradom,50.0520683,19.9412017,2418596862,175329
Orzeszkowej,50.0506694,19.9389434,2422680047,175329
Kapelanka,50.0449878,19.9220102,2422272345,175329
Słomiana,50.0414239,19.9240926,2052183693,175329
Kobierzyńska,50.0344108,19.9259533,2052183689,175329
Lipińskiego,50.0307649,19.9249792,2421317351,175329
Norymberska,50.0298144,19.9122283,2421261471,175329
Ruczaj,50.0269345,19.9051892,2421242332,175329
Kampus UJ,50.0240483,19.9014789,2420979790,175329
Chmieleniec,50.0203808,19.8975129,2017952992,175329
Czerwone Maki P+R,50.0183937,19.8894451,2017955948,175329
Centrum Kongresowe ICE,50.0485728,19.9309536,2422656435,175329
Grota-Roweckiego,50.0318644,19.9202142,2846212108,175329
Szwedzka,50.0467329,19.9253466,957085219,175329
