Bronowice Małe,50.0818084,19.8819253,2419986540,3154923
Balicka Wiadukt,50.0815243,19.8885959,2427984132,3154923
Wesele,50.0792305,19.8967624,2419959776,3154923
Bronowice,50.0777617,19.9006875,2428077846,3154923
Głowackiego,50.0758889,19.9058459,2419986542,3154923
Uniwersytet Pedagogiczny,50.0742583,19.9099941,2419986544,3154923
Biprostal,50.0730964,19.9150451,2419986539,3154923
Urzędnicza,50.0719637,19.9192502,2419986546,3154923
Plac Inwalidów,50.0695929,19.9258957,2419959767,3154923
Batorego,50.0670281,19.9288508,2427903882,3154923
Teatr Bagatela,50.0637373,19.9326155,2419959769,3154923
Stary Kleparz,50.0662339,19.9386241,2420069703,3154923
Dworzec Główny,50.0647915,19.9444219,1027047776,3154923
Lubicz,50.0650488,19.9511035,2420200261,3154923
Rondo Mogilskie,50.0657653,19.9598677,1887812661,3154923
Cystersów,50.0665203,19.9705791,1768224650,3154923
TAURON Arena Kraków Wieczysta,50.0717726,19.9838195,1768224723,3154923
AWF,50.0739618,19.9987332,2163355802,3154923
Stella-Sawickiego,50.0742657,20.0046461,2163355809,3154923
Czyżyny,50.0739983,20.0113199,2163355804,3154923
Os. Kolorowe,50.0721988,20.0298155,2163355807,3154923
Plac Centralny im. R. Reagana,50.0725583,20.0388346,321437262,3154923
Struga,50.0745314,20.0462415,213605085,3154923
Kombinat,50.0791355,20.0650412,213578731,3154923
Zajezdnia Nowa Huta,50.0835633,20.0655949,2163355814,3154923
Elektromontaż NŻ,50.0877238,20.0641103,1369031767,3154923
Wiadukty,50.0883471,20.0567935,604059116,3154923
Jarzębiny,50.0919015,20.0607844,213578422,3154923
Wzgórza Krzesławickie,50.0945227,20.0650224,2426087293,3154923
Muzeum Lotnictwa,50.0735101,19.9904418,4068126774,3154923
Rondo Czyżyńskie,50.0732981,20.0188579,3629965036,3154923
Białucha,50.0678160,19.9779202,639603957,3154923
Darwina,50.0907938,20.0591386,213578413,3154923
