Bronowice,50.0771246,19.9018191,2419959764,3163657
Głowackiego,50.0758889,19.9058459,2419986542,3163657
Uniwersytet Pedagogiczny,50.0742583,19.9099941,2419986544,3163657
Biprostal,50.0730964,19.9150451,2419986539,3163657
Urzędnicza,50.0719637,19.9192502,2419986546,3163657
Plac Inwalidów,50.0695929,19.9258957,2419959767,3163657
Batorego,50.0670281,19.9288508,2427903882,3163657
Teatr Bagatela,50.0637373,19.9326155,2419959769,3163657
Filharmonia,50.0591774,19.9330989,2419367401,3163657
Plac Wszystkich Świętych,50.0591156,19.9376313,2419768564,3163657
Św. Gertrudy,50.0584617,19.9408506,2422880689,3163657
Wawel,50.0543131,19.9393810,2418766215,3163657
Stradom,50.0520683,19.9412017,2418596862,3163657
Plac Wolnica,50.0480432,19.9434277,2419768562,3163657
Korona,50.0441200,19.9466528,1345322499,3163657
Limanowskiego,50.0451313,19.9548544,602156572,3163657
Powstańców Wielkopolskich,50.0424354,19.9607129,2419775591,3163657
Cmentarz Podgórski,50.0390832,19.9644381,1890503349,3163657
Dworcowa,50.0334709,19.9702393,1890503312,3163657
Kabel,50.0272989,19.9764746,1890503305,3163657
Wlotowa,50.0194336,19.9879379,1890503287,3163657
Bieżanowska,50.0230600,19.9816801,1890503289,3163657
Prokocim,50.0175261,19.9911047,622594610,3163657
Prokocim Szpital,50.0144573,19.9988146,623520640,3163657
Teligi,50.0166448,20.0068419,623520694,3163657
Nowy Prokocim,50.0161183,20.0120318,623520704,3163657
Ćwiklińskiej,50.0160852,20.0191073,623562103,3163657
Nowy Bieżanów,50.0154125,20.0225810,287442350,3163657
