Dworzec Towarowy,50.0749620,19.9396753,2423804378,4164814
Nowy Kleparz,50.0735113,19.9365297,2420286331,4164814
Pędzichów,50.0696301,19.9375141,2423789750,4164814
Stary Kleparz,50.0666541,19.9389538,2420153433,4164814
Dworzec Główny,50.0647915,19.9444219,1027047776,4164814
Lubicz,50.0650488,19.9511035,2420200261,4164814
Rondo Mogilskie,50.0649129,19.9592821,1887802513,4164814
Rondo Grzegórzeckie,50.0578951,19.9602845,2424076384,4164814
Teatr Variété,50.0588582,19.9625285,2426058893,4164814
Francesco Nullo,50.0600009,19.9667934,2426058892,4164814
Ofiar Dąbia,50.0595975,19.9762903,2426058898,4164814
Fabryczna,50.0604439,19.9701588,1764579350,4164814
