Nowy Bieżanów,50.0157031,20.0232538,287586332,172972
Bronowice,50.0771489,19.9013276,2428098333,172972
Plac Wszystkich Świętych,50.0591291,19.9382410,2419768565,172972
Teatr Bagatela,50.0630580,19.9325961,2419894822,172972
Batorego,50.0666264,19.9293711,2419959763,172972
Plac Inwalidów,50.0688451,19.9268115,2419959766,172972
Urzędnicza,50.0717719,19.9200252,2419986545,172972
Biprostal,50.0728622,19.9160555,2419986538,172972
Uniwersytet Pedagogiczny,50.0741270,19.9107700,2419986543,172972
Głowackiego,50.0762075,19.9050654,2427938063,172972
Bieżanowska,50.0230990,19.9817019,622594618,172972
Wlotowa,50.0194846,19.9879318,622594608,172972
Prokocim,50.0176811,19.9909193,1310458614,172972
Prokocim Szpital,50.0145666,20.0001625,1310458632,172972
Teligi,50.0165006,20.0079316,1310458642,172972
Nowy Prokocim,50.0163114,20.0132092,1310458610,172972
Ćwiklińskiej,50.0159514,20.0200192,1951264400,172972
Kabel,50.0266706,19.9771807,622594619,172972
Dworcowa,50.0326846,19.9710558,3204607912,172972
Cmentarz Podgórski,50.0386872,19.9649053,622594630,172972
Powstańców Wielkopolskich,50.0418356,19.9614158,288916414,172972
Limanowskiego,50.0449752,19.9559492,602156574,172972
Korona,50.0440512,19.9475031,2067123479,172972
Plac Wolnica,50.0480521,19.9434635,2419768563,172972
Stradom,50.0508567,19.9424031,2419768567,172972
Wawel,50.0544532,19.9396227,2992273250,172972
Św. Gertrudy,50.0584541,19.9408874,2419768586,172972
Filharmonia,50.0590323,19.9338703,2419768561,172972
